type,segmen,day,amount,saldo_awal,drain_ratio,jam,cluster,is_iqr,is_z,is_iso,anomaly_vote,dist,top_reason,anomali,fraud
CASH_OUT,CASH_OUT · nominal besar,1,52226,3191,10.0,8,3,1,1,0,2,3.64,saldo tujuan tidak konsisten secara logika,1,0
CASH_IN,CASH_IN · nominal sedang,26,154742,2658689,0.058,1,0,1,0,0,1,3.33,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,12,739584,739584,1.0,20,4,1,0,0,1,3.71,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,1,226376,12335029,0.018,13,0,1,1,0,2,0.87,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,5334550,314104,10.0,15,3,1,1,0,2,2.7,nominal transaksi sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,5,86171,86171,1.0,8,4,1,0,1,2,3.19,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,2,277359,231556,1.198,13,3,0,0,0,0,2.41,saldo tujuan sangat ekstrem,0,0
TRANSFER,CASH_IN · nominal sedang,30,3399576,3399576,1.0,15,0,1,1,1,3,3.92,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,10,71867,71867,1.0,23,4,0,0,0,0,2.69,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,2,1407,0,0.0,20,1,0,0,0,0,1.57,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,108558,54921,1.977,22,3,1,0,0,1,2.52,saldo tujuan sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,27,1040303,1040303,1.0,1,3,1,0,0,1,4.75,nominal transaksi sangat ekstrem,0,1
TRANSFER,PAYMENT · nominal kecil,18,191834,191834,1.0,7,4,1,0,1,2,3.59,saldo pengirim tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,14,381057,0,0.0,17,2,0,0,0,0,1.29,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,15,9161,612706,0.015,20,4,1,0,0,1,1.19,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,1,128900,7394951,0.017,18,3,1,1,0,2,3.91,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,PAYMENT · nominal kecil,17,294700,304616,0.967,13,4,0,0,0,0,2.75,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,11,382727,10457580,0.037,12,0,1,1,0,2,1.21,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,6,375726,13402279,0.028,20,0,1,1,0,2,1.42,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,14,74373,0,0.0,18,2,1,1,0,2,0.9,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,17,366712,396112,0.926,20,0,1,1,0,2,1.45,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,10,290116,1442387,0.201,10,0,1,0,0,1,1.39,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,16,18068,0,0.0,20,1,0,0,0,0,1.25,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,11,470957,470957,1.0,1,4,1,0,0,1,4.18,nominal transaksi sangat ekstrem,0,1
TRANSFER,CASH_IN · nominal sedang,21,832812,832812,1.0,1,0,1,0,1,2,4.88,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,10,169377,2951207,0.057,22,0,1,0,0,1,1.6,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,20,468600,468600,1.0,20,4,1,0,0,1,2.92,nominal transaksi sangat ekstrem,0,1
CASH_OUT,CASH_OUT · nominal besar,1,257547,91868,2.803,18,3,1,1,0,2,3.06,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,25,20030,19815,1.011,18,4,0,0,0,0,1.37,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,CASH_IN · nominal sedang,13,8589704,8589704,1.0,23,0,1,1,1,3,4.58,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,28,8730601,8730601,1.0,10,3,1,1,0,2,4.17,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,9,81106,22644000,0.004,20,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,133088,1505995,0.088,18,0,1,0,0,1,0.75,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,9,266516,43470,6.131,19,0,1,0,0,1,1.89,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,6,5265,21169,0.249,21,4,0,0,0,0,1.4,menguras hampir seluruh saldo,0,0
PAYMENT,CASH_OUT · nominal besar,17,7026,271,10.0,0,3,1,0,1,2,4.43,menguras hampir seluruh saldo,1,0
CASH_IN,CASH_IN · nominal sedang,16,223855,14011890,0.016,12,0,1,1,0,2,1.17,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,17,22207,20580940,0.001,15,0,1,1,0,2,1.12,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,10,4871,14224,0.342,19,4,0,0,0,0,1.04,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,11,4515,0,0.0,14,1,0,0,0,0,0.62,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,13,179965,1928,10.0,11,3,1,0,0,1,1.54,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,2,481844,15783020,0.031,23,0,1,1,0,2,2.1,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,29,163050,6683860,0.024,19,0,1,0,0,1,1.0,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,1,107251,36002,2.979,18,3,1,1,0,2,3.28,saldo tujuan tidak konsisten secara logika,1,0
PAYMENT,PAYMENT · nominal kecil,17,236,53260,0.004,14,4,0,0,0,0,2.13,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,10,26528,105963,0.25,20,4,0,0,0,0,1.66,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,24,219258,3419826,0.064,22,0,1,1,0,2,1.74,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,16,371249,52110,7.124,13,3,0,0,0,0,1.59,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,11,122085,82,10.0,19,3,1,0,0,1,2.71,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,7,331564,0,0.0,15,2,0,0,0,0,1.2,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,18,164035,712,10.0,12,3,1,1,0,2,2.77,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,223434,10433184,0.021,18,0,1,1,0,2,0.93,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,51820,8441909,0.006,20,0,1,0,0,1,1.25,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,10,211209,13943666,0.015,19,0,1,1,0,2,1.15,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_OUT · nominal besar,11,355282,20962,10.0,15,3,1,0,0,1,2.42,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,12,270997,10058589,0.027,16,0,1,1,0,2,0.74,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,220208,17386010,0.013,10,0,1,1,0,2,1.41,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,8,2028343,7549,10.0,17,3,1,1,0,2,2.05,nominal transaksi sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,19,72901,72901,1.0,13,4,1,0,0,1,2.67,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,6,187864,13028448,0.014,13,0,1,1,0,2,0.8,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,1,384304,18250,10.0,9,3,1,0,0,1,3.1,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,292044,4625216,0.063,14,0,1,1,0,2,0.95,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,6795886,59733,10.0,17,3,1,1,0,2,2.75,nominal transaksi sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,8,52644,90848,0.579,11,4,0,0,0,0,1.83,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,6,201989,201989,1.0,10,4,0,0,0,0,2.43,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,17,38459,0,0.0,17,2,0,0,0,0,0.97,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,77365,10733651,0.007,14,0,1,1,0,2,0.63,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,8,42662,18842882,0.002,18,0,1,1,0,2,1.04,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,6,335187,17856056,0.019,16,0,1,1,0,2,0.96,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,22,147735,537752,0.275,18,0,1,0,0,1,0.73,saldo tujuan tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,15,58962,10193913,0.006,20,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,1,151714,0,0.0,12,2,1,1,0,2,2.37,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_IN · nominal sedang,1,2539898,2539898,1.0,9,0,1,1,1,3,3.74,nominal transaksi sangat ekstrem,1,1
CASH_OUT,PAYMENT · nominal kecil,25,60634,60634,1.0,2,4,0,0,0,0,3.77,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,25,272777,272777,1.0,17,4,1,0,1,2,3.17,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,6,17300,17904288,0.001,15,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,14,73287,71451,1.026,11,4,0,0,0,0,2.44,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,15,10689,21236412,0.001,14,0,1,1,0,2,1.61,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,2799659,46358,10.0,14,3,1,1,0,2,2.24,nominal transaksi sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,23,266547,266547,1.0,9,4,1,0,1,2,3.49,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,23,142124,20376,6.975,16,3,1,0,0,1,1.13,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,12,7411,183198,0.04,16,4,0,0,0,0,0.52,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,10,190544,14874,10.0,23,3,1,0,0,1,2.91,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,7598,5527035,0.001,17,0,1,0,0,1,1.72,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_IN · nominal sedang,14,618381,618381,1.0,14,0,1,0,1,2,3.55,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_OUT · nominal besar,6,252215,10289,10.0,17,3,1,0,0,1,2.53,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,5,64329,11419,5.634,0,3,1,0,1,2,4.29,menguras hampir seluruh saldo,1,0
TRANSFER,CASH_IN · nominal sedang,19,2600970,2600970,1.0,21,0,1,1,1,3,4.06,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,23,517291,0,0.0,17,2,0,0,0,0,1.37,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,25106,0,0.0,14,2,0,0,0,0,1.16,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,9789,3675,2.664,15,1,0,0,0,0,1.5,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,1,176485,10318825,0.017,8,0,1,1,0,2,1.82,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,11,1954854,1954854,1.0,21,0,1,1,1,3,3.99,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,22,150929,150929,1.0,7,4,0,0,0,0,3.08,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,17,6127,0,0.0,20,1,0,0,0,0,1.18,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,1,97666,0,0.0,9,2,0,0,0,0,1.53,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,511233,6665092,0.077,11,0,1,1,0,2,1.54,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,11,775186,0,0.0,13,2,1,1,0,2,1.6,saldo tujuan sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,28,420270,420270,1.0,11,4,1,0,1,2,3.52,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,13,14220,72480,0.196,18,4,0,0,0,0,0.76,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,16,78977,0,0.0,19,2,0,0,0,0,0.99,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,16,199414,199414,1.0,8,4,0,0,0,0,2.7,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,1,25950,0,0.0,16,2,1,1,0,2,2.72,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,15,181097,92779,1.952,16,3,0,0,0,0,1.84,saldo awal pengirim sangat ekstrem,0,0
PAYMENT,PAYMENT · nominal kecil,6,317,0,0.0,12,1,0,0,0,0,2.1,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,11,12920,0,0.0,17,2,0,0,0,0,1.59,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,370475,9683585,0.038,14,0,1,1,0,2,0.94,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,32772,11414390,0.003,20,0,1,1,0,2,1.4,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,36799,10178368,0.004,23,0,1,1,0,2,1.96,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,28587,41999,0.681,15,4,0,0,0,0,0.78,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,16466,12540482,0.001,17,0,1,1,0,2,1.35,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,10000000,41155,10.0,17,3,1,1,1,3,4.05,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,1,69421,31878,2.178,13,0,1,0,0,1,0.98,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,17,25318,3232821,0.008,13,0,1,1,0,2,1.32,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,10,9752,21840714,0.0,15,0,1,1,0,2,1.6,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,16,262340,0,0.0,14,2,1,1,0,2,0.69,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,6,42640,0,0.0,13,2,1,1,0,2,1.04,saldo tujuan sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,8,18887,18887,1.0,6,4,1,0,1,2,3.13,saldo pengirim tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,17,26271,64820,0.405,16,4,0,0,0,0,0.73,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,9,16797,36,10.0,9,3,1,0,1,2,2.98,menguras hampir seluruh saldo,1,0
PAYMENT,PAYMENT · nominal kecil,14,12728,104681,0.122,10,4,0,0,0,0,1.37,menguras hampir seluruh saldo,0,0
PAYMENT,CASH_OUT · nominal besar,12,6848,152,10.0,9,3,1,0,0,1,3.09,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,10,696915,141816,4.914,22,3,1,0,1,2,3.56,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,8,24408,0,0.0,12,2,0,0,0,0,1.37,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,18,13036,6001,2.172,20,1,0,0,0,0,1.89,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,16,344268,85351,4.034,10,0,1,0,0,1,2.53,saldo pengirim tidak konsisten secara logika,0,0
CASH_OUT,CASH_OUT · nominal besar,2,180002,0,0.0,9,2,1,0,0,1,2.7,saldo tujuan tidak konsisten secara logika,0,0
TRANSFER,CASH_OUT · nominal besar,17,423931,0,0.0,15,2,0,0,0,0,1.26,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,13,16156,0,0.0,13,1,0,0,0,0,0.77,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,12,2384,10958955,0.0,11,0,1,1,0,2,2.6,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,11,188753,0,0.0,20,2,1,1,0,2,1.21,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,2,15878,397870,0.04,14,4,0,0,0,0,0.71,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,17,8542,0,0.0,10,1,0,0,0,0,1.29,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,8,47757,0,0.0,16,2,0,0,0,0,0.85,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,213334,14720893,0.014,10,0,1,1,0,2,1.4,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,7270,16255,0.447,13,4,0,0,0,0,0.81,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,89366,18714440,0.005,14,0,1,1,0,2,0.66,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,20,101762,0,0.0,13,2,1,1,0,2,0.79,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,612788,2114198,0.29,15,0,1,1,0,2,1.28,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,27,10000000,10000000,1.0,7,3,1,1,0,2,4.51,nominal transaksi sangat ekstrem,1,1
CASH_IN,CASH_IN · nominal sedang,6,54839,11474777,0.005,10,0,1,1,0,2,1.45,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,17,212444,462055,0.46,16,0,1,0,0,1,0.6,saldo tujuan tidak konsisten secara logika,0,0
CASH_OUT,PAYMENT · nominal kecil,20,998087,998087,1.0,4,4,1,0,0,1,4.21,nominal transaksi sangat ekstrem,0,1
TRANSFER,CASH_IN · nominal sedang,5,872200,872200,1.0,6,0,1,0,1,2,4.19,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,26,425862,425862,1.0,21,4,1,0,1,2,3.59,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,8,66533,166,10.0,11,3,1,0,0,1,1.7,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,11,2280,0,0.0,10,1,0,0,0,0,1.5,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,12,97091,97091,1.0,22,4,0,0,0,0,2.64,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,1,10224,10224,1.0,6,4,1,0,1,2,3.06,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,14,218222,41,10.0,15,3,1,0,0,1,1.6,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,291257,22096750,0.013,21,0,1,1,0,2,1.56,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,24,884821,884821,1.0,0,0,1,0,1,2,5.05,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,11,101997,11210447,0.009,13,0,1,1,0,2,0.83,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,28,71555,71555,1.0,19,4,0,0,0,0,2.4,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,17,8912,0,0.0,17,1,0,0,0,0,0.58,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,2,5489302,5489302,1.0,0,0,1,1,1,3,5.4,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,1,262327,9998460,0.026,19,0,1,1,0,2,1.11,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,10,92057,92057,1.0,1,4,0,0,0,0,4.03,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,PAYMENT · nominal kecil,8,9177,43336,0.212,13,4,0,0,0,0,1.98,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,14,54355,79867,0.681,9,4,0,0,0,0,2.36,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,1,2419246,155724,10.0,9,3,1,1,0,2,2.67,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,17,101940,101604,1.003,13,3,1,1,0,2,2.85,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,31,1102951,1102951,1.0,9,0,1,0,1,2,3.92,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_OUT · nominal besar,15,105635,6141,10.0,16,3,1,0,0,1,2.33,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,13,56418,0,0.0,16,2,0,0,0,0,0.7,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,9,5000,0,0.0,18,1,0,0,0,0,0.81,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,27,10000000,10000000,1.0,1,3,1,1,1,3,5.25,nominal transaksi sangat ekstrem,1,1
CASH_OUT,CASH_OUT · nominal besar,14,88775,30378,2.922,13,3,1,1,0,2,2.06,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,8,3538965,0,0.0,22,2,1,1,1,3,2.65,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,15,31822,24819786,0.001,11,0,1,1,0,2,1.42,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,22,21739,21739,1.0,15,4,0,0,0,0,1.3,saldo pengirim tidak konsisten secara logika,0,1
DEBIT,PAYMENT · nominal kecil,1,2569,15258,0.168,9,4,1,0,1,2,3.5,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,1,38868,0,0.0,17,2,0,0,0,0,0.95,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,8,1489970,1489970,1.0,0,3,1,0,1,2,5.0,nominal transaksi sangat ekstrem,1,1
CASH_OUT,PAYMENT · nominal kecil,14,3638,119110,0.031,12,4,1,1,0,2,2.66,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,9273773,0,0.0,12,2,1,1,0,2,2.78,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,197480,3717509,0.053,20,0,1,0,0,1,1.19,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,9,385055,26328064,0.015,13,0,1,1,0,2,1.13,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,11,246448,15533972,0.016,12,0,1,1,0,2,1.11,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,16,125787,13203665,0.01,12,0,1,1,0,2,0.93,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,1,280996,335346,0.838,18,4,1,1,0,2,3.85,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,15,5338163,5338163,1.0,19,3,1,1,0,2,3.92,nominal transaksi sangat ekstrem,1,1
CASH_OUT,CASH_OUT · nominal besar,22,271448,0,0.0,18,2,0,0,0,0,0.78,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,16,12669,79356,0.16,15,4,0,0,0,0,0.5,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,97473,11249958,0.009,15,0,1,1,0,2,0.49,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,64096,0,0.0,18,1,0,0,0,0,1.42,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,16,416425,0,0.0,14,2,1,1,0,2,2.88,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,446334,545679,0.818,10,0,1,0,0,1,1.53,saldo tujuan tidak konsisten secara logika,0,0
TRANSFER,CASH_OUT · nominal besar,9,513418,0,0.0,11,2,0,0,0,0,1.65,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,8,9204,0,0.0,17,1,0,0,0,0,0.58,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,27,2571605,2571605,1.0,1,0,1,1,1,3,5.07,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,24,93794,0,0.0,13,2,0,0,0,0,0.69,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,16,86124,236983,0.363,19,0,1,0,0,1,0.95,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,7,126908,1365380,0.093,13,0,1,0,0,1,0.59,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,2,736371,736371,1.0,22,4,1,0,0,1,3.47,nominal transaksi sangat ekstrem,0,1
PAYMENT,PAYMENT · nominal kecil,17,21766,14515,1.5,12,1,0,0,0,0,1.86,saldo tujuan sangat ekstrem,0,0
TRANSFER,PAYMENT · nominal kecil,23,107321,107321,1.0,13,4,1,0,1,2,2.82,saldo pengirim tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,7,446248,202933,2.199,18,3,0,0,0,0,1.91,nominal transaksi sangat ekstrem,0,0
