pc1,pc2,cluster,type,day
1.215,1.921,0,CASH_IN,11
-0.963,0.364,1,PAYMENT,17
-2.469,0.866,4,PAYMENT,8
-2.745,1.455,4,PAYMENT,1
0.978,-1.758,2,TRANSFER,1
0.419,-2.838,2,TRANSFER,8
1.665,-1.931,2,TRANSFER,12
-0.692,1.327,1,CASH_IN,12
-2.263,1.024,4,PAYMENT,18
-3.341,1.137,4,PAYMENT,4
-1.3,0.295,1,PAYMENT,15
0.749,1.923,0,CASH_IN,1
2.07,-0.561,3,CASH_OUT,11
-1.449,-1.159,1,PAYMENT,16
2.291,-0.274,3,CASH_OUT,6
-1.794,-1.089,1,PAYMENT,2
2.494,1.315,3,CASH_IN,1
1.587,-0.331,3,CASH_OUT,10
1.881,1.764,0,CASH_IN,1
1.728,-0.52,3,CASH_OUT,16
-1.251,-1.234,1,PAYMENT,11
1.9,-0.667,3,CASH_OUT,9
2.215,1.934,0,CASH_IN,16
0.829,0.107,3,CASH_OUT,15
-2.809,1.134,4,PAYMENT,12
1.157,0.26,3,TRANSFER,8
1.786,-0.085,3,CASH_OUT,6
-2.139,-0.99,1,PAYMENT,14
1.122,-1.918,2,CASH_OUT,8
0.804,-0.48,3,CASH_OUT,16
-1.385,-1.207,1,PAYMENT,1
1.238,1.31,0,CASH_IN,1
-2.578,-0.867,1,PAYMENT,10
-0.066,-2.929,2,CASH_OUT,2
1.606,1.403,3,CASH_IN,12
0.37,-1.065,3,CASH_OUT,15
-1.52,-1.155,1,PAYMENT,15
2.751,1.254,3,CASH_IN,29
0.864,0.098,3,CASH_OUT,6
1.838,-0.108,3,CASH_OUT,14
1.926,0.059,3,TRANSFER,15
0.834,-1.828,2,CASH_OUT,8
-0.617,0.269,1,PAYMENT,2
-2.326,1.109,4,PAYMENT,7
1.461,-1.872,2,TRANSFER,15
1.349,1.328,0,CASH_IN,1
1.132,-1.89,2,CASH_OUT,4
0.982,-0.068,3,CASH_OUT,2
1.576,-1.896,2,TRANSFER,16
-2.366,1.125,4,PAYMENT,12
-2.218,0.73,4,PAYMENT,8
1.912,1.684,0,CASH_IN,4
-2.309,0.746,4,PAYMENT,1
1.575,-1.917,2,TRANSFER,10
-0.46,0.221,3,PAYMENT,10
-1.751,-1.106,1,PAYMENT,6
1.941,0.029,3,TRANSFER,10
1.665,2.007,0,CASH_IN,11
0.949,-1.866,2,CASH_OUT,7
1.815,1.94,0,CASH_IN,1
-2.19,0.889,4,PAYMENT,12
2.059,-0.369,3,CASH_OUT,6
0.067,-0.101,3,CASH_OUT,6
-0.409,0.636,4,CASH_OUT,12
0.934,-1.741,2,TRANSFER,22
2.064,1.331,0,CASH_IN,2
2.44,1.42,3,CASH_IN,10
0.677,-1.738,2,TRANSFER,16
2.141,1.404,0,CASH_IN,13
-2.075,-0.996,1,PAYMENT,9
-2.188,1.038,4,PAYMENT,24
2.712,0.871,3,CASH_IN,10
1.273,1.84,0,CASH_IN,10
0.91,-1.852,2,CASH_OUT,11
0.534,-1.747,2,CASH_OUT,9
1.974,1.932,0,CASH_IN,7
1.616,1.716,0,CASH_IN,8
-0.63,0.256,3,PAYMENT,11
1.47,-0.08,3,CASH_OUT,11
2.867,1.163,0,TRANSFER,1
-0.467,0.565,4,CASH_OUT,10
-1.615,-1.116,1,PAYMENT,6
1.042,0.027,3,TRANSFER,8
-2.349,0.934,4,PAYMENT,17
1.15,1.782,0,CASH_IN,29
0.455,-1.735,2,CASH_OUT,14
-3.122,1.256,4,PAYMENT,1
0.502,-1.739,2,CASH_OUT,17
-2.423,1.074,4,PAYMENT,16
0.752,0.902,3,CASH_IN,7
-2.68,0.82,4,PAYMENT,6
1.14,1.892,0,CASH_IN,1
1.484,-0.082,3,CASH_OUT,25
1.434,1.868,0,CASH_IN,7
1.49,1.515,0,CASH_IN,22
0.652,-1.789,2,CASH_OUT,7
-0.781,1.811,4,TRANSFER,1
-2.245,0.978,4,PAYMENT,16
0.59,-1.132,3,CASH_OUT,1
2.069,-2.06,2,TRANSFER,9
1.336,1.854,0,CASH_IN,12
1.084,-1.909,2,CASH_OUT,16
-1.068,0.278,1,PAYMENT,7
2.09,1.859,0,CASH_IN,9
-1.422,-1.158,1,PAYMENT,6
-2.859,-0.817,1,PAYMENT,10
-2.828,0.872,4,PAYMENT,11
2.575,0.018,3,TRANSFER,7
0.43,-0.099,3,CASH_OUT,29
1.714,-0.115,3,CASH_OUT,7
-1.944,0.968,4,PAYMENT,14
-0.322,0.049,3,PAYMENT,9
1.751,1.823,0,CASH_IN,10
-0.78,0.569,4,CASH_OUT,16
1.09,-1.924,2,CASH_OUT,9
1.778,-0.5,3,TRANSFER,8
1.469,1.982,0,CASH_IN,7
-0.796,-1.357,1,PAYMENT,14
-1.476,0.342,1,PAYMENT,1
-1.979,-1.016,1,PAYMENT,17
-3.448,-0.646,1,PAYMENT,12
1.447,-0.083,3,CASH_OUT,16
-2.307,0.854,4,PAYMENT,15
1.576,-0.114,3,CASH_OUT,10
-2.479,-0.896,1,PAYMENT,13
-2.572,1.157,4,PAYMENT,16
0.546,-0.077,3,CASH_OUT,9
1.932,1.617,3,CASH_IN,24
-1.75,0.372,1,PAYMENT,17
1.147,-1.79,2,TRANSFER,6
1.535,-0.497,3,CASH_OUT,10
-0.866,0.217,1,PAYMENT,11
2.215,1.344,0,CASH_IN,1
2.048,1.9,0,CASH_IN,12
1.593,-0.122,3,CASH_OUT,8
-2.181,0.822,4,PAYMENT,18
-1.288,-1.207,1,PAYMENT,1
-2.353,1.081,4,PAYMENT,2
-3.187,-0.741,1,PAYMENT,17
-2.223,0.873,4,PAYMENT,10
-2.656,0.692,4,CASH_OUT,2
-0.078,0.087,3,CASH_OUT,12
1.721,1.865,0,CASH_IN,2
0.754,0.067,3,CASH_OUT,11
1.916,1.758,0,CASH_IN,16
-1.597,-1.132,1,PAYMENT,24
-1.777,0.117,1,CASH_OUT,7
-2.699,1.149,4,PAYMENT,15
1.933,1.563,0,CASH_IN,13
2.544,1.356,3,CASH_IN,14
-0.143,-0.043,3,PAYMENT,2
-2.376,0.876,4,PAYMENT,4
0.21,-2.807,2,CASH_OUT,6
-2.567,0.855,4,PAYMENT,7
1.639,-0.243,3,CASH_OUT,10
-2.383,0.794,4,PAYMENT,13
-1.113,-1.258,1,PAYMENT,17
-2.006,-1.042,1,PAYMENT,11
0.791,-1.82,2,CASH_OUT,1
0.999,-1.882,2,CASH_OUT,7
0.321,1.664,0,CASH_IN,16
0.615,-1.779,2,CASH_OUT,8
0.561,0.129,3,CASH_OUT,2
-2.634,1.029,4,PAYMENT,13
-0.459,-1.511,2,CASH_OUT,2
-2.572,1.112,4,PAYMENT,10
1.697,-0.052,3,CASH_OUT,17
1.712,-1.965,2,TRANSFER,13
-2.178,0.747,4,PAYMENT,8
-2.277,0.975,4,PAYMENT,7
-0.979,0.224,1,PAYMENT,17
1.907,1.272,0,CASH_IN,16
1.046,-0.118,3,CASH_OUT,12
-1.01,-1.263,1,PAYMENT,17
-1.118,-1.25,1,PAYMENT,8
2.465,1.376,0,CASH_IN,17
2.289,0.766,3,CASH_OUT,2
1.937,1.723,0,CASH_IN,16
2.327,1.569,0,CASH_IN,12
1.459,-0.125,3,CASH_OUT,8
2.393,1.841,0,CASH_IN,13
0.517,0.01,3,CASH_OUT,10
2.284,-0.342,3,TRANSFER,8
1.195,-0.047,3,CASH_OUT,15
-0.252,-0.245,3,PAYMENT,15
-0.93,-1.323,1,PAYMENT,17
1.663,-0.781,3,CASH_OUT,1
1.725,-0.192,3,CASH_OUT,16
-1.331,-1.214,1,PAYMENT,17
-2.058,1.128,4,PAYMENT,15
-1.194,0.328,1,PAYMENT,7
0.905,-1.867,2,CASH_OUT,9
-1.347,-1.213,1,PAYMENT,16
1.952,1.903,0,CASH_IN,16
-0.971,0.485,4,CASH_OUT,18
-1.418,-1.191,1,PAYMENT,9
-2.738,0.983,4,PAYMENT,1
0.679,-1.855,2,CASH_OUT,9
0.683,-1.059,3,CASH_OUT,1
1.607,-0.177,3,CASH_OUT,9
1.954,1.588,0,CASH_IN,8
1.315,1.722,0,CASH_IN,8
1.86,-1.977,2,TRANSFER,13
-1.325,-1.211,1,PAYMENT,17
1.223,1.724,0,CASH_IN,15
1.396,-3.004,2,TRANSFER,1
0.513,0.023,3,CASH_OUT,2
-1.596,0.873,4,CASH_OUT,21
-2.119,0.82,4,PAYMENT,21
-0.989,0.135,3,PAYMENT,7
1.358,1.964,0,CASH_IN,13
-2.344,-0.934,1,PAYMENT,15
1.538,-0.856,2,CASH_OUT,1
-2.457,0.794,4,CASH_OUT,6
1.308,-1.094,3,TRANSFER,2
1.539,0.055,3,TRANSFER,1
1.89,-0.174,3,CASH_OUT,10
0.77,-1.832,2,CASH_OUT,7
0.145,-1.674,2,CASH_OUT,12
2.695,1.319,3,CASH_IN,14
-2.653,0.882,4,PAYMENT,1
0.841,-0.065,3,CASH_OUT,11
-0.926,0.733,4,CASH_OUT,9
-1.457,-1.171,1,PAYMENT,8
-2.634,1.032,4,PAYMENT,16
0.323,0.185,3,PAYMENT,14
0.646,-1.783,2,CASH_OUT,13
1.065,-1.91,2,CASH_OUT,10
-1.248,-1.238,1,PAYMENT,6
0.533,-1.758,2,CASH_OUT,7
-2.079,0.942,4,PAYMENT,13
1.763,-0.258,3,CASH_OUT,11
0.871,-1.828,2,CASH_OUT,21
-2.394,1.19,4,PAYMENT,17
-0.342,0.146,3,PAYMENT,14
1.425,1.783,0,CASH_IN,7
-2.536,1.113,4,PAYMENT,9
1.321,1.458,3,CASH_IN,11
-1.937,-1.041,1,PAYMENT,11
1.298,1.716,0,CASH_IN,8
-0.962,0.396,1,PAYMENT,6
0.528,-1.773,2,CASH_OUT,13
1.068,0.026,3,CASH_OUT,11
0.96,-1.854,2,CASH_OUT,12
1.459,1.753,0,CASH_IN,11
-1.674,-1.13,1,PAYMENT,11
-1.719,0.954,4,PAYMENT,8
1.207,-1.809,2,TRANSFER,1
-0.504,-2.421,2,CASH_OUT,1
-1.855,-1.059,1,PAYMENT,13
-0.942,0.257,3,PAYMENT,12
0.255,-1.561,3,CASH_OUT,14
1.05,-1.892,2,CASH_OUT,6
1.991,1.7,0,CASH_IN,16
-1.209,0.311,1,PAYMENT,13
1.351,-1.873,2,TRANSFER,14
2.263,1.684,0,CASH_IN,7
0.817,0.109,3,CASH_OUT,6
1.422,-1.895,2,TRANSFER,16
-3.308,1.342,4,PAYMENT,25
-2.565,1.137,4,PAYMENT,10
0.764,1.783,0,CASH_IN,6
0.352,0.072,3,CASH_OUT,16
0.573,-2.88,2,CASH_OUT,6
1.342,-1.826,2,TRANSFER,15
-2.996,1.31,4,PAYMENT,16
0.393,-1.706,2,CASH_OUT,16
0.467,-1.723,2,CASH_OUT,29
0.509,-1.751,2,CASH_OUT,12
1.714,1.685,0,CASH_IN,15
2.144,1.723,0,CASH_IN,9
1.499,1.278,0,CASH_IN,15
2.377,1.267,3,CASH_IN,9
1.33,1.7,0,CASH_IN,1
-1.861,-1.057,1,PAYMENT,17
1.132,-1.91,2,CASH_OUT,12
-2.253,-0.957,1,PAYMENT,17
0.768,-1.814,2,CASH_OUT,6
1.412,1.415,0,CASH_IN,14
1.305,-1.952,2,CASH_OUT,17
0.164,-1.538,2,TRANSFER,1
0.766,-1.797,2,CASH_OUT,15
0.608,-1.777,2,CASH_OUT,16
1.293,-1.849,2,TRANSFER,9
-2.982,0.917,4,PAYMENT,9
-2.191,0.807,4,PAYMENT,8
2.031,1.342,3,CASH_IN,8
0.287,-2.991,2,TRANSFER,1
-2.534,1.09,4,PAYMENT,13
-0.283,0.606,4,CASH_OUT,11
1.168,-0.153,3,CASH_OUT,2
-0.28,0.534,4,CASH_OUT,12
-0.833,0.255,1,PAYMENT,16
1.667,1.907,0,CASH_IN,10
-1.773,-1.069,1,PAYMENT,16
-2.157,0.969,4,PAYMENT,7
-2.182,-1.032,1,PAYMENT,16
-1.488,0.67,4,CASH_OUT,11
-2.703,1.249,4,PAYMENT,11
-2.326,0.914,4,PAYMENT,8
-1.206,0.434,1,PAYMENT,7
0.34,-1.724,2,CASH_OUT,10
0.316,-1.719,2,CASH_OUT,7
1.435,0.079,3,TRANSFER,9
-1.848,-1.064,1,PAYMENT,16
1.278,-0.061,3,CASH_OUT,13
0.864,-0.498,3,CASH_OUT,17
1.887,1.798,0,CASH_IN,9
-1.025,0.049,1,PAYMENT,8
-2.463,0.77,4,PAYMENT,1
0.782,-1.814,2,CASH_OUT,14
-0.545,0.688,4,CASH_OUT,10
2.138,1.194,3,CASH_IN,22
1.987,1.893,0,CASH_IN,9
2.35,0.889,3,CASH_IN,13
1.349,1.614,0,CASH_IN,7
-1.674,-1.098,1,PAYMENT,15
-1.62,-1.119,1,PAYMENT,7
1.747,-1.941,2,TRANSFER,17
-2.158,-0.974,1,PAYMENT,14
0.853,0.152,3,TRANSFER,16
-1.102,-1.261,1,PAYMENT,15
0.954,-0.145,3,CASH_OUT,6
-0.311,0.451,4,CASH_OUT,8
0.92,-1.856,2,CASH_OUT,2
0.781,-0.001,3,CASH_OUT,17
2.301,-0.116,3,TRANSFER,9
0.56,-1.771,2,CASH_OUT,17
-1.234,0.122,1,PAYMENT,11
1.001,-0.026,3,CASH_OUT,23
2.241,2.005,0,CASH_IN,8
0.954,-1.856,2,CASH_OUT,6
-2.571,1.173,4,PAYMENT,1
0.538,1.335,3,CASH_IN,17
0.705,-1.808,2,CASH_OUT,12
-0.339,0.085,3,PAYMENT,1
-2.224,0.78,4,PAYMENT,9
1.854,1.868,0,CASH_IN,13
2.093,1.884,0,CASH_IN,1
-2.66,-0.857,1,PAYMENT,29
-1.518,-1.134,1,PAYMENT,11
1.595,-0.071,3,CASH_OUT,8
-2.433,0.873,4,PAYMENT,12
1.405,-0.763,2,CASH_OUT,1
1.333,1.826,0,CASH_IN,6
1.795,1.774,0,CASH_IN,1
-0.499,0.184,3,PAYMENT,16
-2.341,0.881,4,PAYMENT,1
-0.127,-1.614,2,CASH_OUT,7
1.559,-0.148,3,CASH_OUT,6
-0.434,-1.515,2,CASH_OUT,29
1.256,-0.079,3,CASH_OUT,25
0.863,-1.845,2,CASH_OUT,11
-1.613,-1.124,1,PAYMENT,9
-2.255,0.945,4,PAYMENT,17
2.259,1.836,0,CASH_IN,17
0.8,-1.823,2,CASH_OUT,2
1.621,2.025,0,CASH_IN,2
2.108,1.892,0,CASH_IN,12
-1.44,-1.171,1,PAYMENT,14
0.857,-0.006,3,CASH_OUT,7
-3.052,0.667,4,PAYMENT,8
1.222,-1.836,2,TRANSFER,14
-1.256,-1.24,1,PAYMENT,17
-1.957,0.832,4,PAYMENT,11
1.405,-2.037,2,CASH_OUT,8
-0.143,-0.398,1,TRANSFER,11
0.456,1.604,0,CASH_OUT,1
-2.498,1.29,4,PAYMENT,1
-2.167,1.178,4,PAYMENT,17
-2.564,1.203,4,PAYMENT,2
1.434,1.985,0,CASH_IN,10
1.564,1.83,0,CASH_IN,13
0.624,1.998,0,CASH_IN,17
-1.192,-1.238,1,PAYMENT,1
0.425,0.141,3,TRANSFER,2
-0.747,0.024,3,PAYMENT,7
-2.377,1.056,4,PAYMENT,8
0.767,-1.809,2,CASH_OUT,8
0.461,-0.041,3,CASH_OUT,12
-0.303,0.005,3,PAYMENT,1
-0.246,0.058,3,PAYMENT,11
0.618,-1.798,2,CASH_OUT,7
0.961,-1.926,2,CASH_OUT,11
-1.417,-1.191,1,PAYMENT,9
-2.873,0.866,4,PAYMENT,4
1.988,1.369,0,CASH_IN,12
-1.186,-1.233,1,PAYMENT,23
1.436,1.432,0,CASH_IN,1
1.767,-0.207,3,CASH_OUT,9
1.843,1.582,0,CASH_IN,11
-1.696,0.213,1,PAYMENT,7
0.736,0.059,3,CASH_OUT,7
-1.545,0.886,4,TRANSFER,2
1.015,-1.886,2,CASH_OUT,1
-1.529,0.195,1,PAYMENT,11
-0.541,0.46,4,CASH_OUT,16
0.693,-1.802,2,CASH_OUT,10
-1.681,-1.103,1,PAYMENT,7
1.195,1.468,3,CASH_IN,15
0.46,-0.191,3,CASH_OUT,12
-1.039,0.921,4,CASH_OUT,1
1.889,1.87,0,CASH_IN,8
0.745,-1.816,2,CASH_OUT,12
-1.588,0.229,1,PAYMENT,9
-1.98,0.995,4,PAYMENT,10
1.051,-1.9,2,CASH_OUT,14
-2.153,0.829,4,PAYMENT,7
-1.641,-1.11,1,PAYMENT,14
0.883,-1.843,2,CASH_OUT,17
1.688,1.838,0,CASH_IN,6
2.794,1.279,3,CASH_IN,9
2.046,1.695,0,CASH_IN,16
2.0,1.652,0,CASH_IN,8
1.285,-0.695,3,CASH_OUT,17
-1.603,-1.112,1,PAYMENT,6
0.629,-1.785,2,CASH_OUT,16
0.945,-0.129,3,CASH_OUT,16
1.643,-0.075,3,TRANSFER,11
-2.92,1.43,4,CASH_IN,10
-2.959,0.904,4,PAYMENT,14
-0.811,0.227,4,CASH_OUT,7
-2.781,0.893,4,PAYMENT,12
0.667,1.394,3,CASH_IN,8
1.288,1.973,0,CASH_IN,8
-1.303,-1.196,1,PAYMENT,1
-1.555,-1.174,1,PAYMENT,1
-2.924,1.259,4,PAYMENT,1
-2.172,-0.974,1,PAYMENT,10
1.669,-0.737,3,CASH_OUT,2
-2.707,0.857,4,PAYMENT,14
-1.505,-1.173,1,PAYMENT,11
1.49,-0.118,3,CASH_OUT,12
-2.417,0.822,4,PAYMENT,11
1.024,-1.87,2,CASH_OUT,7
-2.45,0.948,4,PAYMENT,6
-1.716,-1.084,1,PAYMENT,2
-0.071,0.614,4,CASH_OUT,2
1.936,1.614,0,CASH_IN,16
0.337,-1.575,2,TRANSFER,14
1.997,1.872,0,CASH_IN,9
0.752,-3.283,2,CASH_OUT,10
-0.952,-1.313,1,PAYMENT,7
1.586,1.79,0,CASH_IN,8
0.572,-1.65,2,TRANSFER,12
1.816,1.94,0,CASH_IN,13
-2.089,0.72,4,CASH_OUT,9
1.634,1.962,0,CASH_IN,11
-0.549,-0.511,3,PAYMENT,13
2.062,2.005,0,CASH_IN,9
0.547,-1.774,2,CASH_OUT,15
-2.243,0.826,4,PAYMENT,6
0.394,-1.743,2,CASH_OUT,1
1.837,-0.159,3,CASH_OUT,12
0.517,0.082,3,CASH_OUT,12
-0.216,-1.568,2,CASH_OUT,15
0.131,-1.68,3,CASH_OUT,1
-2.673,0.831,4,PAYMENT,10
0.574,-1.787,2,CASH_OUT,6
1.863,1.826,0,CASH_IN,7
-1.781,-1.099,1,PAYMENT,11
-2.511,0.991,4,PAYMENT,9
0.752,-1.794,2,CASH_OUT,17
-2.541,0.917,4,PAYMENT,12
-2.28,1.134,4,PAYMENT,14
1.401,1.66,0,CASH_IN,9
-1.204,-1.253,1,PAYMENT,2
-0.34,0.656,4,CASH_OUT,9
1.387,-1.988,2,CASH_OUT,14
1.981,-0.181,3,CASH_OUT,13
1.405,-0.109,3,CASH_OUT,9
-0.634,0.551,4,CASH_OUT,11
0.796,-0.111,3,CASH_OUT,1
-2.191,1.457,4,CASH_IN,9
0.811,0.021,3,CASH_OUT,9
0.443,-1.758,2,CASH_OUT,11
-1.661,-1.087,1,PAYMENT,10
0.99,1.841,0,CASH_IN,7
1.253,1.689,0,CASH_IN,2
-2.205,0.85,4,PAYMENT,8
-1.412,-1.164,1,PAYMENT,7
2.021,1.526,0,CASH_IN,23
-0.081,0.662,4,CASH_OUT,18
-1.015,0.349,1,PAYMENT,13
1.041,1.837,0,CASH_IN,13
2.091,1.72,0,CASH_IN,11
2.143,1.86,0,CASH_IN,2
-2.156,-0.986,1,PAYMENT,1
-2.204,0.946,4,PAYMENT,15
1.219,-1.16,3,CASH_OUT,1
0.534,-1.768,2,CASH_OUT,8
-2.493,0.838,4,PAYMENT,10
1.15,1.28,0,CASH_IN,16
-2.295,1.175,4,PAYMENT,14
-1.293,-1.198,1,PAYMENT,15
0.073,-1.521,2,TRANSFER,10
2.732,1.228,3,CASH_IN,9
1.399,1.588,0,CASH_IN,12
0.358,-0.325,2,CASH_IN,13
-1.956,-1.033,1,PAYMENT,15
1.817,1.977,0,CASH_IN,13
-2.867,1.294,4,PAYMENT,11
-2.06,0.779,4,PAYMENT,8
1.505,-0.177,3,CASH_OUT,8
-1.817,1.033,4,PAYMENT,10
0.791,1.865,0,CASH_IN,8
0.054,-1.614,2,CASH_OUT,8
0.783,-0.103,3,CASH_OUT,24
-2.163,1.002,4,PAYMENT,16
2.672,1.378,0,CASH_IN,1
1.682,1.583,0,CASH_IN,16
1.283,-1.118,3,CASH_OUT,8
0.231,-1.67,2,CASH_OUT,15
0.818,-1.851,2,CASH_OUT,11
-2.023,0.877,4,PAYMENT,8
-1.235,-1.195,1,PAYMENT,20
1.902,1.669,0,CASH_IN,13
1.007,-1.872,2,CASH_OUT,12
2.009,-0.863,2,CASH_OUT,1
-2.866,0.773,4,PAYMENT,17
1.052,-0.148,3,CASH_OUT,9
0.946,-1.855,2,CASH_OUT,10
1.513,1.928,0,CASH_IN,1
-1.427,-1.171,1,PAYMENT,1
-0.054,-0.043,3,DEBIT,9
0.984,-1.873,2,CASH_OUT,8
-1.471,-1.153,1,PAYMENT,11
2.147,1.758,0,CASH_IN,2
2.685,-0.255,3,TRANSFER,6
-3.895,0.997,4,PAYMENT,16
0.842,1.169,0,CASH_OUT,1
-0.263,0.571,4,CASH_OUT,7
1.778,1.946,0,CASH_IN,16
1.668,1.851,0,CASH_IN,2
-2.963,0.909,4,PAYMENT,8
0.318,-1.724,2,CASH_OUT,16
-0.93,-1.381,2,CASH_OUT,9
2.03,1.929,0,CASH_IN,14
1.232,1.86,0,CASH_IN,8
-2.241,1.109,4,PAYMENT,1
0.78,1.807,0,CASH_IN,2
-3.122,1.193,4,PAYMENT,7
-0.519,0.676,4,CASH_OUT,2
0.64,-1.8,2,CASH_OUT,13
-2.272,0.927,4,PAYMENT,9
0.89,1.561,0,CASH_IN,10
1.681,-0.282,3,CASH_OUT,15
-2.967,1.054,4,PAYMENT,13
0.422,0.064,3,CASH_OUT,9
0.895,-1.835,2,CASH_OUT,13
0.43,-1.71,2,CASH_OUT,14
0.242,-0.146,3,CASH_OUT,15
-0.601,0.262,1,PAYMENT,14
-1.543,-1.145,1,PAYMENT,13
-0.256,-1.436,2,TRANSFER,16
1.164,1.017,3,CASH_IN,6
-1.742,0.835,4,DEBIT,15
-2.278,0.99,4,PAYMENT,11
-2.24,0.883,4,PAYMENT,7
1.19,1.621,0,CASH_IN,12
1.81,1.84,0,CASH_IN,17
-1.956,0.846,4,PAYMENT,16
1.513,-1.908,2,TRANSFER,9
1.484,-0.161,3,CASH_OUT,13
1.301,-0.131,3,CASH_OUT,17
0.785,-1.808,2,CASH_OUT,15
1.777,1.949,0,CASH_IN,8
1.837,-1.997,2,TRANSFER,14
-2.286,0.884,4,PAYMENT,11
0.697,-1.807,2,CASH_OUT,8
-0.001,-1.612,2,CASH_OUT,7
1.903,1.985,0,CASH_IN,8
1.195,1.786,0,CASH_IN,9
-0.778,0.198,3,PAYMENT,6
-2.475,1.036,4,PAYMENT,16
1.838,1.158,3,CASH_IN,13
-0.819,0.784,4,CASH_OUT,13
0.658,-1.811,2,CASH_OUT,16
0.931,-1.879,2,CASH_OUT,2
0.608,-1.763,2,CASH_OUT,7
0.549,-1.745,2,CASH_OUT,10
1.185,-0.031,3,TRANSFER,10
0.891,-1.838,2,CASH_OUT,1
-1.219,0.124,1,PAYMENT,17
0.817,-0.155,3,CASH_OUT,21
1.363,1.803,0,CASH_IN,10
1.573,1.317,0,CASH_IN,13
1.177,-0.168,3,CASH_OUT,6
2.684,1.284,3,CASH_IN,14
1.075,-1.881,2,CASH_OUT,13
2.383,1.283,3,CASH_IN,11
1.213,1.509,0,CASH_IN,15
2.592,0.842,3,CASH_OUT,16
0.684,0.245,3,TRANSFER,9
1.464,1.421,3,CASH_IN,7
-1.036,0.04,1,PAYMENT,2
-2.505,-0.907,1,PAYMENT,2
0.179,-1.653,2,CASH_OUT,12
-2.839,0.921,4,PAYMENT,13
1.019,0.109,3,TRANSFER,7
-0.982,0.035,3,PAYMENT,21
1.343,-0.102,3,CASH_OUT,14
2.357,0.864,3,CASH_IN,20
-1.491,-1.18,1,PAYMENT,6
-1.795,-1.109,1,PAYMENT,1
1.688,1.687,0,CASH_IN,20
0.861,-0.456,3,CASH_OUT,2
1.457,-0.103,3,CASH_OUT,13
2.949,1.462,0,CASH_IN,16
-2.265,0.87,4,PAYMENT,1
0.803,-1.829,2,CASH_OUT,12
-2.005,0.818,4,PAYMENT,12
-1.623,-1.132,1,PAYMENT,13
1.151,-1.159,3,CASH_OUT,17
-0.789,1.332,4,CASH_OUT,1
1.019,-0.383,3,CASH_OUT,13
-2.236,1.187,4,PAYMENT,14
1.074,-1.883,2,CASH_OUT,15
-1.389,0.257,1,PAYMENT,16
2.243,-1.773,3,TRANSFER,13
-0.113,-1.473,2,TRANSFER,10
1.796,-1.98,2,TRANSFER,21
0.598,-0.081,3,CASH_OUT,12
1.914,1.747,0,CASH_IN,13
2.157,1.377,0,CASH_IN,11
-2.308,-0.957,1,PAYMENT,13
0.93,1.48,3,CASH_IN,12
0.931,-1.851,2,CASH_OUT,17
-1.848,0.873,4,PAYMENT,13
-2.331,0.812,4,PAYMENT,15
1.25,1.743,0,CASH_IN,7
0.131,-2.993,2,CASH_OUT,1
2.043,1.596,0,CASH_IN,11
1.563,-1.915,2,TRANSFER,13
0.965,1.98,0,CASH_IN,11
2.067,1.305,0,CASH_IN,20
-1.297,-1.219,1,PAYMENT,6
1.538,1.544,3,CASH_IN,10
-1.833,-1.05,1,PAYMENT,13
-2.971,0.863,4,PAYMENT,2
1.915,-0.4,3,CASH_OUT,9
0.738,-0.24,3,TRANSFER,7
0.983,0.058,3,TRANSFER,2
-1.482,-1.172,1,PAYMENT,11
-1.816,-1.086,1,PAYMENT,12
-2.289,0.932,4,PAYMENT,2
1.024,-0.069,3,CASH_OUT,2
0.752,1.751,0,CASH_IN,2
0.263,-0.738,2,CASH_OUT,1
-2.904,1.038,4,PAYMENT,11
1.653,-0.169,3,CASH_OUT,6
0.723,1.466,0,CASH_IN,16
-2.85,1.195,4,PAYMENT,10
0.691,-1.688,2,TRANSFER,14
0.729,0.123,3,CASH_OUT,8
0.826,-1.044,3,TRANSFER,2
1.837,1.367,0,CASH_IN,14
-1.173,0.802,4,DEBIT,17
-1.512,0.365,1,PAYMENT,15
1.136,-0.09,3,CASH_OUT,10
1.159,-0.634,2,CASH_OUT,7
0.643,-1.794,2,CASH_OUT,6
0.644,-1.776,2,CASH_OUT,16
-1.969,-1.012,1,PAYMENT,2
-0.784,0.084,3,PAYMENT,4
1.455,-0.116,3,CASH_OUT,9
-2.598,1.32,4,PAYMENT,24
1.523,-0.086,3,CASH_OUT,8
-2.783,1.221,4,PAYMENT,9
1.28,-1.955,2,CASH_OUT,16
-2.461,0.917,4,PAYMENT,25
-2.653,0.895,4,PAYMENT,16
-0.116,-1.601,2,CASH_OUT,17
1.816,1.848,0,CASH_IN,1
-2.872,1.046,4,PAYMENT,1
0.51,-1.754,2,CASH_OUT,10
0.881,-1.851,2,CASH_OUT,20
-1.447,0.285,1,PAYMENT,15
-2.012,1.038,4,PAYMENT,6
1.505,-0.202,3,CASH_OUT,12
0.812,-1.83,2,CASH_OUT,11
2.313,1.865,0,CASH_IN,15
0.615,0.068,3,CASH_OUT,6
-0.66,0.532,4,CASH_OUT,17
1.052,-1.782,2,TRANSFER,2
2.198,1.363,0,CASH_IN,6
0.917,-1.735,2,TRANSFER,10
-0.352,-1.563,2,CASH_OUT,9
2.946,1.436,3,CASH_IN,6
-0.41,-1.499,2,CASH_OUT,13
-1.631,0.43,4,PAYMENT,6
